deployment_id,deployment_timestamp,split,risk_level,repo_domain,candidate_type,primary_service,branch_type,workflow_kind,hour,day_of_week,is_weekend,is_friday,is_off_hours,is_deployment_intent,run_attempt,commit_age_hours,commit_parent_count,additions,deletions,code_churn,changed_files,file_extension_entropy,service_area_count,service_criticality,is_database_migration,is_infrastructure_change,is_dependency_change,is_config_change,is_security_change,is_test_change,test_to_source_file_ratio,is_docs_only,has_lockfile_change,is_hotfix,is_revert,is_breaking_change,deployments_7d,deployments_30d,recent_change_velocity_7d,past_failed_runs_7d,past_failure_rate_30d,past_incidents_14d,past_rollbacks_30d,time_since_last_deployment_hours,actor_prior_deployments,actor_prior_failure_rate,service_deployments_30d,service_incident_rate_30d,on_call_available,expected_on_call_response_minutes,on_call_load_24h
prometheus/prometheus:29319997978,2026-07-14 08:58:54+00:00,validation,Low,observability,mainline_delivery_proxy,documentation,main,verification,8,1,0,0,0,0,1,0.0008333333333333334,2,2,2,4,2,-0.0,1,1,0,0,0,0,0,0,0.0,1,0,0,0,0,127,127,15891.0,11,0.08661417322834646,74,30,0.0,32.0,0.125,26,0.38461538461538464,1,42.0,28
microsoft/vscode:29320067319,2026-07-14 09:00:02+00:00,validation,Medium,developer-tools,mainline_delivery_proxy,frontend,main,other,9,1,0,0,0,0,1,1.5586111111111112,2,1,1,2,1,-0.0,1,2,0,0,0,0,0,0,0.0,0,0,0,0,0,185,185,34037.0,2,0.010810810810810811,117,37,1.1088888888888888,0.0,0.0,117,0.6068376068376068,1,42.0,185
prometheus/prometheus:29320581257,2026-07-14 09:08:05+00:00,validation,Low,observability,mainline_delivery_proxy,api_backend,main,quality,9,1,0,0,0,0,1,0.0011111111111111111,2,10,2,12,1,-0.0,2,4,0,0,0,0,0,1,1.0,0,0,0,0,0,128,128,15895.0,11,0.0859375,75,30,0.15305555555555556,33.0,0.12121212121212122,0,0.0,1,42.0,29
prometheus/prometheus:29320581374,2026-07-14 09:08:05+00:00,validation,Medium,observability,mainline_delivery_proxy,api_backend,main,verification,9,1,0,0,0,0,1,0.0011111111111111111,2,10,2,12,1,-0.0,2,4,0,0,0,0,0,1,1.0,0,0,0,0,0,129,129,15907.0,11,0.08527131782945736,76,30,0.0,34.0,0.11764705882352941,1,1.0,1,42.0,30
prometheus/prometheus:29320581512,2026-07-14 09:08:05+00:00,validation,Low,observability,mainline_delivery_proxy,api_backend,main,verification,9,1,0,0,0,0,1,0.0011111111111111111,2,10,2,12,1,-0.0,2,4,0,0,0,0,0,1,1.0,0,0,0,0,0,130,130,15919.0,11,0.08461538461538462,76,30,0.0,35.0,0.11428571428571428,2,0.5,1,42.0,31
prometheus/prometheus:29320582556,2026-07-14 09:08:06+00:00,validation,Low,observability,mainline_delivery_proxy,api_backend,main,build,9,1,0,0,0,0,1,0.001388888888888889,2,10,2,12,1,-0.0,2,4,0,0,0,0,0,1,1.0,0,0,0,0,0,131,131,15931.0,11,0.08396946564885496,76,30,0.0002777777777777778,36.0,0.1111111111111111,3,0.3333333333333333,1,42.0,32
vercel/next.js:29321052880,2026-07-14 09:15:33+00:00,validation,High,frontend-platform,explicit_deployment_intent,shared_platform,other,deployment,9,1,0,0,0,1,1,0.11638888888888889,1,21,0,21,1,-0.0,1,3,0,0,0,0,0,0,0.0,0,0,0,0,0,33,33,7194.0,8,0.24242424242424243,24,14,0.465,1.0,0.0,15,0.7333333333333333,0,141.45,33
apache/airflow:29321981903,2026-07-14 09:30:43+00:00,validation,Low,data-platform,mainline_delivery_proxy,documentation,main,other,9,1,0,0,0,0,1,0.0011111111111111111,1,22,18,40,6,-0.0,1,1,0,0,0,0,0,0,0.0,1,0,0,0,0,195,195,75478.0,15,0.07692307692307693,152,81,0.6119444444444444,13.0,0.0,50,0.6,0,138.58,92
apache/airflow:29321981925,2026-07-14 09:30:43+00:00,validation,Low,data-platform,mainline_delivery_proxy,documentation,main,other,9,1,0,0,0,0,1,0.0011111111111111111,1,22,18,40,6,-0.0,1,1,0,0,0,0,0,0,0.0,1,0,0,0,0,196,196,75518.0,15,0.07653061224489796,153,81,0.0,14.0,0.0,51,0.6078431372549019,1,42.0,93
apache/airflow:29321982530,2026-07-14 09:30:43+00:00,validation,Low,data-platform,mainline_delivery_proxy,documentation,main,other,9,1,0,0,0,0,1,0.0011111111111111111,1,22,18,40,6,-0.0,1,1,0,0,0,0,0,0,0.0,1,0,0,0,0,197,197,75558.0,15,0.07614213197969544,153,81,0.0,15.0,0.0,52,0.5961538461538461,1,42.0,94
nodejs/node:29321997377,2026-07-14 09:30:56+00:00,validation,Medium,runtime,mainline_delivery_proxy,shared_platform,main,other,9,1,0,0,0,0,1,7.9911111111111115,1,16,3,19,2,1.0,1,3,0,0,0,0,0,0,0.0,0,0,0,0,0,186,186,36106.0,3,0.016129032258064516,122,40,0.5955555555555555,34.0,0.0,115,0.7217391304347827,1,42.0,132
vercel/next.js:29322010012,2026-07-14 09:31:08+00:00,validation,Low,frontend-platform,explicit_deployment_intent,documentation,other,deployment,9,1,0,0,0,1,1,0.001388888888888889,1,1,1,2,1,-0.0,1,1,0,0,0,0,0,0,0.0,1,0,0,0,0,34,34,7215.0,8,0.23529411764705882,25,15,0.25972222222222224,2.0,0.0,2,0.5,1,42.0,34
nodejs/node:29322332505,2026-07-14 09:36:19+00:00,validation,Low,runtime,mainline_delivery_proxy,shared_platform,main,verification,9,1,0,0,0,0,1,0.0011111111111111111,1,0,6,6,1,-0.0,1,3,0,0,0,0,0,1,1.0,0,0,0,0,0,187,187,36125.0,3,0.016042780748663103,123,40,0.08972222222222222,133.0,0.022556390977443608,116,0.7241379310344828,1,42.0,133
nodejs/node:29322332512,2026-07-14 09:36:19+00:00,validation,Low,runtime,mainline_delivery_proxy,shared_platform,main,build,9,1,0,0,0,0,1,0.0011111111111111111,1,0,6,6,1,-0.0,1,3,0,0,0,0,0,1,1.0,0,0,0,0,0,188,188,36131.0,3,0.015957446808510637,123,40,0.0,134.0,0.022388059701492536,117,0.717948717948718,1,42.0,134
nodejs/node:29322332518,2026-07-14 09:36:19+00:00,validation,Low,runtime,mainline_delivery_proxy,shared_platform,main,verification,9,1,0,0,0,0,1,0.0011111111111111111,1,0,6,6,1,-0.0,1,3,0,0,0,0,0,1,1.0,0,0,0,0,0,189,189,36137.0,3,0.015873015873015872,124,41,0.0,135.0,0.022222222222222223,118,0.7203389830508474,1,42.0,135
nodejs/node:29322332527,2026-07-14 09:36:19+00:00,validation,Low,runtime,mainline_delivery_proxy,shared_platform,main,verification,9,1,0,0,0,0,1,0.0011111111111111111,1,0,6,6,1,-0.0,1,3,0,0,0,0,0,1,1.0,0,0,0,0,0,190,190,36143.0,3,0.015789473684210527,125,41,0.0,136.0,0.022058823529411766,119,0.7226890756302521,1,42.0,136
nodejs/node:29322332531,2026-07-14 09:36:19+00:00,validation,Low,runtime,mainline_delivery_proxy,shared_platform,main,other,9,1,0,0,0,0,1,0.0011111111111111111,1,0,6,6,1,-0.0,1,3,0,0,0,0,0,1,1.0,0,0,0,0,0,191,191,36149.0,3,0.015706806282722512,125,41,0.0,137.0,0.021897810218978103,120,0.7166666666666667,1,42.0,137
nodejs/node:29322332538,2026-07-14 09:36:19+00:00,validation,Medium,runtime,mainline_delivery_proxy,shared_platform,main,quality,9,1,0,0,0,0,1,0.0011111111111111111,1,0,6,6,1,-0.0,1,3,0,0,0,0,0,1,1.0,0,0,0,0,0,192,192,36155.0,3,0.015625,125,41,0.0,138.0,0.021739130434782608,121,0.7107438016528925,0,107.32,138
nodejs/node:29322332545,2026-07-14 09:36:19+00:00,validation,Low,runtime,mainline_delivery_proxy,shared_platform,main,quality,9,1,0,0,0,0,1,0.0011111111111111111,1,0,6,6,1,-0.0,1,3,0,0,0,0,0,1,1.0,0,0,0,0,0,193,193,36161.0,3,0.015544041450777202,126,42,0.0,139.0,0.02158273381294964,122,0.7131147540983607,1,42.0,139
nodejs/node:29322332559,2026-07-14 09:36:19+00:00,validation,Low,runtime,mainline_delivery_proxy,shared_platform,main,other,9,1,0,0,0,0,1,0.0011111111111111111,1,0,6,6,1,-0.0,1,3,0,0,0,0,0,1,1.0,0,0,0,0,0,194,194,36167.0,3,0.015463917525773196,126,42,0.0,140.0,0.02142857142857143,123,0.7073170731707317,1,42.0,140
nodejs/node:29322332693,2026-07-14 09:36:19+00:00,validation,Low,runtime,mainline_delivery_proxy,shared_platform,main,other,9,1,0,0,0,0,1,0.0011111111111111111,1,0,6,6,1,-0.0,1,3,0,0,0,0,0,1,1.0,0,0,0,0,0,195,195,36173.0,3,0.015384615384615385,126,42,0.0,141.0,0.02127659574468085,124,0.7016129032258065,1,42.0,141
nodejs/node:29322332956,2026-07-14 09:36:20+00:00,validation,Low,runtime,mainline_delivery_proxy,shared_platform,main,verification,9,1,0,0,0,0,1,0.001388888888888889,1,0,6,6,1,-0.0,1,3,0,0,0,0,0,1,1.0,0,0,0,0,0,196,196,36179.0,3,0.015306122448979591,126,42,0.0002777777777777778,142.0,0.02112676056338028,125,0.696,1,42.0,142
apache/airflow:29322563185,2026-07-14 09:40:12+00:00,validation,Low,data-platform,mainline_delivery_proxy,documentation,main,verification,9,1,0,0,0,0,1,0.15916666666666668,1,22,18,40,6,-0.0,1,1,0,0,0,0,0,0,0.0,1,0,0,0,0,198,198,75598.0,15,0.07575757575757576,153,81,0.15805555555555556,65.0,0.2153846153846154,53,0.5849056603773585,1,42.0,95
vercel/next.js:29322928838,2026-07-14 09:46:11+00:00,validation,Medium,frontend-platform,mainline_delivery_proxy,api_backend,main,other,9,1,0,0,0,0,1,3.549722222222222,1,406,144,550,15,1.6895,2,4,0,0,0,0,0,1,1.5,0,0,0,0,0,35,35,7217.0,8,0.22857142857142856,26,15,0.25083333333333335,1.0,0.0,10,0.9,1,42.0,35
microsoft/vscode:29323322632,2026-07-14 09:52:51+00:00,validation,Low,developer-tools,mainline_delivery_proxy,frontend,main,other,9,1,0,0,0,0,1,0.001388888888888889,1,22,1,23,6,-0.0,1,2,0,0,0,0,0,1,0.2,0,0,0,0,0,186,186,34039.0,2,0.010752688172043012,117,37,0.8802777777777778,0.0,0.0,118,0.6016949152542372,1,42.0,186
microsoft/vscode:29323322633,2026-07-14 09:52:51+00:00,validation,Low,developer-tools,mainline_delivery_proxy,frontend,main,verification,9,1,0,0,0,0,1,0.001388888888888889,1,22,1,23,6,-0.0,1,2,0,0,0,0,0,1,0.2,0,0,0,0,0,187,187,34062.0,2,0.0106951871657754,118,37,0.0,1.0,0.0,119,0.6050420168067226,1,42.0,187
microsoft/vscode:29323322678,2026-07-14 09:52:51+00:00,validation,Medium,developer-tools,mainline_delivery_proxy,frontend,main,other,9,1,0,0,0,0,1,0.001388888888888889,1,22,1,23,6,-0.0,1,2,0,0,0,0,0,1,0.2,0,0,0,0,0,188,188,34085.0,2,0.010638297872340425,119,37,0.0,2.0,0.0,120,0.6083333333333333,0,136.95,188
grafana/grafana:29323356381,2026-07-14 09:53:25+00:00,validation,Low,observability,mainline_delivery_proxy,observability,main,other,9,1,0,0,0,0,1,0.2569444444444444,1,36,16,52,2,-0.0,2,3,0,0,0,0,0,0,0.0,1,0,0,0,0,0,0,0.0,0,0.0,0,0,720.0,0.0,0.0,0,0.0,1,18.0,0
microsoft/vscode:29323366884,2026-07-14 09:53:35+00:00,validation,Low,developer-tools,mainline_delivery_proxy,frontend,main,other,9,1,0,0,0,0,1,0.001388888888888889,1,1,1,2,1,-0.0,1,2,0,0,0,0,0,0,0.0,0,0,0,0,0,189,189,34108.0,2,0.010582010582010581,120,37,0.012222222222222223,12.0,0.0,121,0.6115702479338843,1,42.0,189
microsoft/vscode:29323366969,2026-07-14 09:53:35+00:00,validation,Low,developer-tools,mainline_delivery_proxy,frontend,main,verification,9,1,0,0,0,0,1,0.001388888888888889,1,1,1,2,1,-0.0,1,2,0,0,0,0,0,0,0.0,0,0,0,0,0,190,190,34110.0,2,0.010526315789473684,120,37,0.0,13.0,0.0,122,0.6065573770491803,1,42.0,190
microsoft/vscode:29323366970,2026-07-14 09:53:35+00:00,validation,Low,developer-tools,mainline_delivery_proxy,frontend,main,other,9,1,0,0,0,0,1,0.001388888888888889,1,1,1,2,1,-0.0,1,2,0,0,0,0,0,0,0.0,0,0,0,0,0,191,191,34112.0,2,0.010471204188481676,120,37,0.0,14.0,0.0,123,0.6016260162601627,1,42.0,191
backstage/backstage:29323394687,2026-07-14 09:54:02+00:00,validation,Low,developer-platform,mainline_delivery_proxy,frontend,main,other,9,1,0,0,0,0,1,9.575555555555555,2,30,2,32,3,0.9183,1,2,0,0,0,0,0,1,1.0,0,0,0,0,0,76,76,83634.0,4,0.05263157894736842,52,20,1.2316666666666667,2.0,0.0,36,0.6388888888888888,1,42.0,76
microsoft/vscode:29323472585,2026-07-14 09:55:18+00:00,validation,Medium,developer-tools,mainline_delivery_proxy,shared_platform,main,other,9,1,0,0,0,0,1,0.0011111111111111111,1,25,13,38,2,-0.0,1,3,0,0,0,0,0,0,0.0,0,0,0,0,0,192,192,34114.0,2,0.010416666666666666,121,37,0.02861111111111111,6.0,0.0,36,0.6388888888888888,0,121.61,192
microsoft/vscode:29323472602,2026-07-14 09:55:18+00:00,validation,Low,developer-tools,mainline_delivery_proxy,shared_platform,main,verification,9,1,0,0,0,0,1,0.0011111111111111111,1,25,13,38,2,-0.0,1,3,0,0,0,0,0,0,0.0,0,0,0,0,0,193,193,34152.0,2,0.010362694300518135,122,37,0.0,7.0,0.0,37,0.6486486486486487,1,42.0,193
microsoft/vscode:29323472608,2026-07-14 09:55:18+00:00,validation,Medium,developer-tools,mainline_delivery_proxy,shared_platform,main,other,9,1,0,0,0,0,1,0.0011111111111111111,1,25,13,38,2,-0.0,1,3,0,0,0,0,0,0,0.0,0,0,0,0,0,194,194,34190.0,2,0.010309278350515464,122,37,0.0,8.0,0.0,38,0.631578947368421,1,42.0,194
grafana/grafana:29323513973,2026-07-14 09:56:00+00:00,validation,Low,observability,mainline_delivery_proxy,observability,main,other,9,1,0,0,0,0,1,0.3,1,36,16,52,2,-0.0,2,3,0,0,0,0,0,0,0.0,1,0,0,0,0,1,1,52.0,0,0.0,0,0,0.043055555555555555,0.0,0.0,1,0.0,1,21.0,1
grafana/grafana:29323626289,2026-07-14 09:57:56+00:00,validation,Low,observability,mainline_delivery_proxy,observability,main,other,9,1,0,0,0,0,1,0.3322222222222222,1,36,16,52,2,-0.0,2,3,0,0,0,0,0,0,0.0,1,0,0,0,0,2,2,104.0,0,0.0,0,0,0.03222222222222222,0.0,0.0,2,0.0,1,24.0,2
grafana/grafana:29323626311,2026-07-14 09:57:56+00:00,validation,Low,observability,mainline_delivery_proxy,observability,main,other,9,1,0,0,0,0,1,0.3322222222222222,1,36,16,52,2,-0.0,2,3,0,0,0,0,0,0,0.0,1,0,0,0,0,3,3,156.0,0,0.0,0,0,0.0,1.0,0.0,3,0.0,1,27.0,3
grafana/grafana:29323626434,2026-07-14 09:57:56+00:00,validation,Low,observability,mainline_delivery_proxy,observability,main,other,9,1,0,0,0,0,1,0.3322222222222222,1,36,16,52,2,-0.0,2,3,0,0,0,0,0,0,0.0,1,0,0,0,0,4,4,208.0,0,0.0,0,0,0.0,2.0,0.0,4,0.0,0,111.46,4
grafana/grafana:29323710029,2026-07-14 09:59:21+00:00,validation,Low,observability,mainline_delivery_proxy,observability,main,other,9,1,0,0,0,0,1,0.35583333333333333,1,36,16,52,2,-0.0,2,3,0,0,0,0,0,0,0.0,1,0,0,0,0,5,5,260.0,0,0.0,0,0,0.02361111111111111,0.0,0.0,5,0.0,0,98.16,5
microsoft/vscode:29323777425,2026-07-14 10:00:27+00:00,validation,Low,developer-tools,mainline_delivery_proxy,frontend,main,other,10,1,0,0,0,0,1,0.0011111111111111111,1,12,2,14,1,-0.0,1,2,0,0,0,0,0,0,0.0,0,0,0,0,0,195,195,34228.0,2,0.010256410256410256,123,37,0.08583333333333333,14.0,0.0,124,0.6048387096774194,1,42.0,195
microsoft/vscode:29323777458,2026-07-14 10:00:27+00:00,validation,Low,developer-tools,mainline_delivery_proxy,frontend,main,other,10,1,0,0,0,0,1,0.0011111111111111111,1,12,2,14,1,-0.0,1,2,0,0,0,0,0,0,0.0,0,0,0,0,0,196,196,34242.0,2,0.01020408163265306,124,38,0.0,15.0,0.0,125,0.608,1,42.0,196
microsoft/vscode:29323777471,2026-07-14 10:00:27+00:00,validation,Low,developer-tools,mainline_delivery_proxy,frontend,main,verification,10,1,0,0,0,0,1,0.0011111111111111111,1,12,2,14,1,-0.0,1,2,0,0,0,0,0,0,0.0,0,0,0,0,0,197,197,34256.0,2,0.01015228426395939,125,38,0.0,16.0,0.0,126,0.6111111111111112,1,42.0,197
microsoft/vscode:29323803324,2026-07-14 10:00:51+00:00,validation,Low,developer-tools,mainline_delivery_proxy,frontend,main,other,10,1,0,0,0,0,1,0.001388888888888889,1,13,2,15,2,-0.0,1,2,0,0,0,0,0,0,0.0,0,0,0,0,0,198,198,34270.0,2,0.010101010101010102,126,38,0.006666666666666667,17.0,0.0,127,0.6141732283464567,1,42.0,198
microsoft/vscode:29323803372,2026-07-14 10:00:51+00:00,validation,Low,developer-tools,mainline_delivery_proxy,frontend,main,verification,10,1,0,0,0,0,1,0.001388888888888889,1,13,2,15,2,-0.0,1,2,0,0,0,0,0,0,0.0,0,0,0,0,0,199,199,34285.0,2,0.010050251256281407,126,38,0.0,18.0,0.0,128,0.609375,1,42.0,199
microsoft/vscode:29323803408,2026-07-14 10:00:51+00:00,test,Medium,developer-tools,mainline_delivery_proxy,frontend,main,other,10,1,0,0,0,0,1,0.001388888888888889,1,13,2,15,2,-0.0,1,2,0,0,0,0,0,0,0.0,0,0,0,0,0,200,200,34300.0,2,0.01,127,38,0.0,19.0,0.0,129,0.6124031007751938,0,124.14,200
microsoft/vscode:29323823914,2026-07-14 10:01:09+00:00,validation,Low,developer-tools,mainline_delivery_proxy,frontend,main,other,10,1,0,0,0,0,1,0.001388888888888889,1,46,8,54,2,-0.0,1,2,0,0,0,0,0,1,1.0,0,0,0,0,0,201,201,34315.0,2,0.009950248756218905,128,39,0.005,15.0,0.0,130,0.6153846153846154,1,42.0,201
microsoft/vscode:29323823938,2026-07-14 10:01:09+00:00,validation,Low,developer-tools,mainline_delivery_proxy,frontend,main,verification,10,1,0,0,0,0,1,0.001388888888888889,1,46,8,54,2,-0.0,1,2,0,0,0,0,0,1,1.0,0,0,0,0,0,202,202,34369.0,2,0.009900990099009901,128,39,0.0,16.0,0.0,131,0.6106870229007634,1,42.0,202
microsoft/vscode:29323823940,2026-07-14 10:01:09+00:00,validation,Low,developer-tools,mainline_delivery_proxy,frontend,main,other,10,1,0,0,0,0,1,0.001388888888888889,1,46,8,54,2,-0.0,1,2,0,0,0,0,0,1,1.0,0,0,0,0,0,203,203,34423.0,2,0.009852216748768473,129,39,0.0,17.0,0.0,132,0.6136363636363636,1,42.0,203
microsoft/vscode:29323913602,2026-07-14 10:02:38+00:00,validation,Low,developer-tools,mainline_delivery_proxy,frontend,main,verification,10,1,0,0,0,0,1,0.0011111111111111111,1,1,1,2,1,-0.0,1,2,0,0,0,0,0,0,0.0,0,0,0,0,0,204,204,34477.0,2,0.00980392156862745,130,39,0.024722222222222222,9.0,0.0,133,0.6165413533834586,1,42.0,204
microsoft/vscode:29323913649,2026-07-14 10:02:38+00:00,validation,Low,developer-tools,mainline_delivery_proxy,frontend,main,other,10,1,0,0,0,0,1,0.0011111111111111111,1,1,1,2,1,-0.0,1,2,0,0,0,0,0,0,0.0,0,0,0,0,0,205,205,34479.0,2,0.00975609756097561,130,39,0.0,10.0,0.0,134,0.6119402985074627,1,42.0,205
microsoft/vscode:29323913676,2026-07-14 10:02:38+00:00,validation,Low,developer-tools,mainline_delivery_proxy,frontend,main,other,10,1,0,0,0,0,1,0.0011111111111111111,1,1,1,2,1,-0.0,1,2,0,0,0,0,0,0,0.0,0,0,0,0,0,206,206,34481.0,2,0.009708737864077669,131,39,0.0,11.0,0.0,135,0.6148148148148148,1,42.0,206
vercel/next.js:29323914942,2026-07-14 10:02:39+00:00,test,Medium,frontend-platform,explicit_deployment_intent,api_backend,other,deployment,10,1,0,0,0,1,1,0.016944444444444446,1,62,0,62,2,-0.0,2,4,0,0,0,0,0,1,1.0,0,0,0,0,0,36,36,7767.0,8,0.2222222222222222,26,15,0.27444444444444444,2.0,0.0,11,0.8181818181818182,1,42.0,36
vercel/next.js:29323920690,2026-07-14 10:02:45+00:00,test,Medium,frontend-platform,mainline_delivery_proxy,api_backend,main,verification,10,1,0,0,0,0,1,3.825833333333333,1,406,144,550,15,1.6895,2,4,0,0,0,0,0,1,1.5,0,0,0,0,0,37,37,7829.0,8,0.21621621621621623,27,16,0.0016666666666666668,3.0,0.0,12,0.8333333333333334,1,42.0,37
vercel/next.js:29323921985,2026-07-14 10:02:46+00:00,validation,Low,frontend-platform,mainline_delivery_proxy,api_backend,main,other,10,1,0,0,0,0,1,3.826111111111111,1,406,144,550,15,1.6895,2,4,0,0,0,0,0,1,1.5,0,0,0,0,0,38,38,8379.0,8,0.21052631578947367,28,17,0.0002777777777777778,4.0,0.0,13,0.8461538461538461,1,42.0,38
vercel/next.js:29323922542,2026-07-14 10:02:47+00:00,validation,High,frontend-platform,explicit_deployment_intent,api_backend,main,deployment,10,1,0,0,0,1,1,3.826388888888889,1,406,144,550,15,1.6895,2,4,0,0,0,0,0,1,1.5,0,0,0,0,0,39,39,8929.0,8,0.20512820512820512,29,17,0.0002777777777777778,5.0,0.0,14,0.8571428571428571,1,42.0,39
grafana/grafana:29323925958,2026-07-14 10:02:50+00:00,validation,Low,observability,explicit_deployment_intent,observability,main,deployment,10,1,0,0,0,1,1,0.41388888888888886,1,36,16,52,2,-0.0,2,3,0,0,0,0,0,0,0.0,1,0,0,0,0,6,6,312.0,0,0.0,0,0,0.058055555555555555,0.0,0.0,6,0.0,1,36.0,6
microsoft/vscode:29323967269,2026-07-14 10:03:29+00:00,test,Low,developer-tools,mainline_delivery_proxy,frontend,main,other,10,1,0,0,0,0,1,0.015277777777777777,1,1,1,2,1,-0.0,1,2,0,0,0,0,0,0,0.0,0,0,0,0,0,207,207,34483.0,2,0.00966183574879227,131,39,0.014166666666666666,8.0,0.125,136,0.6102941176470589,1,42.0,207
vercel/next.js:29323991699,2026-07-14 10:03:51+00:00,test,Low,frontend-platform,explicit_deployment_intent,documentation,main,deployment,10,1,0,0,0,1,1,0.0011111111111111111,1,1,1,2,1,-0.0,1,1,0,0,0,0,0,0,0.0,1,0,0,0,0,40,40,9479.0,8,0.2,30,18,0.017777777777777778,3.0,0.0,3,0.6666666666666666,0,125.77,40
vercel/next.js:29323992252,2026-07-14 10:03:52+00:00,test,Low,frontend-platform,mainline_delivery_proxy,documentation,main,verification,10,1,0,0,0,0,1,0.001388888888888889,1,1,1,2,1,-0.0,1,1,0,0,0,0,0,0,0.0,1,0,0,0,0,41,41,9481.0,8,0.1951219512195122,30,18,0.0002777777777777778,4.0,0.0,4,0.5,1,42.0,41
vercel/next.js:29323992348,2026-07-14 10:03:52+00:00,test,Low,frontend-platform,mainline_delivery_proxy,documentation,main,other,10,1,0,0,0,0,1,0.001388888888888889,1,1,1,2,1,-0.0,1,1,0,0,0,0,0,0,0.0,1,0,0,0,0,42,42,9483.0,8,0.19047619047619047,30,18,0.0,5.0,0.0,5,0.4,1,42.0,42
grafana/grafana:29324403367,2026-07-14 10:10:38+00:00,test,Low,observability,mainline_delivery_proxy,observability,release,verification,10,1,0,0,0,0,1,0.0011111111111111111,1,36,16,52,2,-0.0,2,3,0,0,0,0,0,0,0.0,1,0,0,0,0,7,7,364.0,0,0.0,1,0,0.13,0.0,0.0,7,0.14285714285714285,0,129.46,7
grafana/grafana:29324403379,2026-07-14 10:10:38+00:00,test,Low,observability,mainline_delivery_proxy,observability,release,verification,10,1,0,0,0,0,1,0.0011111111111111111,1,36,16,52,2,-0.0,2,3,0,0,0,0,0,0,0.0,1,0,0,0,0,8,8,416.0,0,0.0,1,0,0.0,1.0,0.0,8,0.125,1,42.0,8
grafana/grafana:29324403416,2026-07-14 10:10:38+00:00,test,Low,observability,mainline_delivery_proxy,observability,release,build,10,1,0,0,0,0,1,0.0011111111111111111,1,36,16,52,2,-0.0,2,3,0,0,0,0,0,0,0.0,1,0,0,0,0,9,9,468.0,1,0.1111111111111111,2,0,0.0,2.0,0.5,9,0.2222222222222222,1,42.0,9
grafana/grafana:29324403433,2026-07-14 10:10:38+00:00,test,Low,observability,mainline_delivery_proxy,observability,release,quality,10,1,0,0,0,0,1,0.0011111111111111111,1,36,16,52,2,-0.0,2,3,0,0,0,0,0,0,0.0,1,0,0,0,0,10,10,520.0,2,0.2,2,0,0.0,3.0,0.6666666666666666,10,0.2,1,42.0,10
grafana/grafana:29324403435,2026-07-14 10:10:38+00:00,test,Low,observability,mainline_delivery_proxy,observability,release,verification,10,1,0,0,0,0,1,0.0011111111111111111,1,36,16,52,2,-0.0,2,3,0,0,0,0,0,0,0.0,1,0,0,0,0,11,11,572.0,3,0.2727272727272727,2,0,0.0,4.0,0.75,11,0.18181818181818182,1,42.0,11
grafana/grafana:29324403448,2026-07-14 10:10:38+00:00,test,Low,observability,mainline_delivery_proxy,observability,release,verification,10,1,0,0,0,0,1,0.0011111111111111111,1,36,16,52,2,-0.0,2,3,0,0,0,0,0,0,0.0,1,0,0,0,0,12,12,624.0,3,0.25,2,0,0.0,5.0,0.6,12,0.16666666666666666,1,42.0,12
grafana/grafana:29324403452,2026-07-14 10:10:38+00:00,test,Low,observability,mainline_delivery_proxy,observability,release,other,10,1,0,0,0,0,1,0.0011111111111111111,1,36,16,52,2,-0.0,2,3,0,0,0,0,0,0,0.0,1,0,0,0,0,13,13,676.0,4,0.3076923076923077,2,0,0.0,6.0,0.6666666666666666,13,0.15384615384615385,1,42.0,13
grafana/grafana:29324403454,2026-07-14 10:10:38+00:00,test,Low,observability,mainline_delivery_proxy,observability,release,verification,10,1,0,0,0,0,1,0.0011111111111111111,1,36,16,52,2,-0.0,2,3,0,0,0,0,0,0,0.0,1,0,0,0,0,14,14,728.0,5,0.35714285714285715,2,0,0.0,7.0,0.7142857142857143,14,0.14285714285714285,1,42.0,14
grafana/grafana:29324403469,2026-07-14 10:10:38+00:00,test,Low,observability,explicit_deployment_intent,observability,release,deployment,10,1,0,0,0,1,1,0.0011111111111111111,1,36,16,52,2,-0.0,2,3,0,0,0,0,0,0,0.0,1,0,0,0,0,15,15,780.0,6,0.4,3,0,0.0,8.0,0.75,15,0.2,1,42.0,15
grafana/grafana:29324403475,2026-07-14 10:10:38+00:00,test,Low,observability,mainline_delivery_proxy,observability,release,verification,10,1,0,0,0,0,1,0.0011111111111111111,1,36,16,52,2,-0.0,2,3,0,0,0,0,0,0,0.0,1,0,0,0,0,16,16,832.0,6,0.375,3,0,0.0,9.0,0.6666666666666666,16,0.1875,1,42.0,16
grafana/grafana:29324403627,2026-07-14 10:10:38+00:00,test,Low,observability,mainline_delivery_proxy,observability,release,verification,10,1,0,0,0,0,1,0.0011111111111111111,1,36,16,52,2,-0.0,2,3,0,0,0,0,0,0,0.0,1,0,0,0,0,17,17,884.0,6,0.35294117647058826,3,0,0.0,10.0,0.6,17,0.17647058823529413,0,134.82,17
grafana/grafana:29324403642,2026-07-14 10:10:38+00:00,test,Low,observability,mainline_delivery_proxy,observability,release,other,10,1,0,0,0,0,1,0.0011111111111111111,1,36,16,52,2,-0.0,2,3,0,0,0,0,0,0,0.0,1,0,0,0,0,18,18,936.0,6,0.3333333333333333,3,0,0.0,11.0,0.5454545454545454,18,0.16666666666666666,1,42.0,18
