repo_key,owner,repository,language,deployment_label,deployment_ready,stars,forks,watchers,total_commits,total_issues,total_prs,total_files,size,open_issues,repository_age_days,last_update_days,has_license,has_description,bug_fix_ratio,feature_commit_ratio,refactor_commit_ratio,documentation_commit_ratio,average_commit_length,average_commit_words,author_diversity,commit_frequency,days_since_last_commit,closed_issue_ratio,bug_issue_ratio,average_issue_comments,stale_issue_ratio,merged_pr_ratio,source_code_ratio,documentation_ratio,config_ratio,test_ratio,binary_ratio,has_ci_cd,has_dockerfile,has_contributing_guide,dependency_file_count,max_directory_depth,weekend_commit_ratio,night_commit_ratio,average_issue_resolution_days,average_merge_days,language_diversity,average_directory_depth,average_file_size
kubernetes_kubernetes,kubernetes,kubernetes,Go,Needs Improvements,1,123780,43759,123780,30,20,20,100,1491102,2751,4420,0,1,1,0.2333,0.2333,0.0667,0.0,129.4333,16.2,6,0.0068,0,0.15,0.85,2.35,0.0,0.05,0.0,0.46,0.02,0.05,0.0,0,0,1,0,6,0.2667,0.4,0.0,0.0,0,2.62,127565.0
imcvampire_vue-axios,imcvampire,vue-axios,JavaScript,Needs Improvements,1,1999,175,1999,30,20,20,23,3358,11,3549,7,1,1,0.0,0.6,0.0,0.0,368.4333,24.2667,4,0.0085,762,0.75,0.55,3.15,1.0,0.6,0.2609,0.1304,0.2609,0.0,0.0,1,0,0,2,3,0.2333,0.3333,10.2,98.9167,3,1.1739,34097.1304
0dotxyz_marginfi-v2,0dotxyz,marginfi-v2,Rust,Needs Improvements,1,300,138,300,30,20,20,100,16464,19,1315,1,1,0,0.4667,0.4333,0.1667,0.1333,204.6667,29.1333,9,0.0228,39,0.6,0.4,1.35,0.625,0.55,0.28,0.04,0.04,0.01,0.11,1,0,0,2,6,0.1333,0.2,42.3333,8.0909,1,3.37,26207.83
rust-embedded_heapless,rust-embedded,heapless,Rust,Needs Improvements,1,1988,243,1988,30,20,20,54,16356,68,3418,0,1,1,0.3333,0.4,0.0333,0.0333,80.2333,10.3,7,0.0088,11,0.5,0.1,2.9,0.9,0.45,0.6296,0.0556,0.0741,0.0556,0.0,1,0,0,2,3,0.1333,0.3,16.1,18.7778,1,1.1296,12437.4074
JetBrains_kotlin,JetBrains,kotlin,Kotlin,Not Ready,0,53135,6358,53135,30,0,20,100,4890188,341,5264,0,0,1,0.4333,0.4667,0.0667,0.0,385.6,52.5333,10,0.0057,0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.03,0.33,0.01,0,0,0,0,3,0.1,0.1667,0.0,0.0,0,1.85,1955.47
cbeust_klaxon,cbeust,klaxon,Kotlin,Needs Improvements,1,1862,123,1862,30,20,20,100,8840,95,4831,9,1,1,0.2333,0.2,0.0,0.2333,63.1667,8.5333,9,0.0062,159,0.15,0.55,0.3,1.0,0.7,0.36,0.01,0.01,0.42,0.03,1,0,0,0,8,0.0333,0.1333,18.6667,0.2143,3,5.63,3272.41
dynamodb-toolbox_dynamodb-toolbox,dynamodb-toolbox,dynamodb-toolbox,TypeScript,Not Ready,0,2000,181,2000,30,20,20,100,32595,39,2423,3,1,1,0.3333,0.3,0.0,0.3333,74.6,9.3,3,0.0124,3,0.5,0.55,2.2,0.9,0.4,0.0,0.87,0.02,0.0,0.02,1,0,0,0,5,0.1667,0.0333,27.1,2.75,1,3.77,6717.74
adlawson_php-vfs,adlawson,php-vfs,PHP,Needs Improvements,1,299,19,299,30,10,15,61,81,9,4390,26,1,1,0.1333,0.4333,0.0,0.0667,60.6,9.0667,5,0.0068,3735,0.5,0.1,1.8,1.0,0.4,0.5082,0.0328,0.0164,0.3934,0.0,1,0,0,1,4,0.0333,0.0333,77.4,19.1667,1,2.2131,1972.9016
rmunate_SpellNumber,rmunate,SpellNumber,PHP,Production Ready,1,299,50,299,30,14,20,46,6052,0,1279,104,0,1,0.1333,0.1333,0.0,0.3,23.3333,3.4333,5,0.0235,398,1.0,0.0,2.0714,0.0,0.75,0.3478,0.5,0.0652,0.0217,0.1304,1,0,0,2,3,0.2333,0.1333,85.7857,0.4,2,1.8261,101940.3913
plateaukao_einkbro,plateaukao,einkbro,Kotlin,Production Ready,1,1942,127,1942,30,20,20,100,59065,22,2291,0,1,1,0.5333,0.4667,0.1,0.2333,670.2333,90.7,3,0.0131,0,0.7,0.4,2.0,0.1667,0.8,0.36,0.05,0.07,0.02,0.0,1,0,1,2,9,0.5,0.4667,23.6429,0.375,3,4.57,10644.3
godotengine_godot,godotengine,godot,C++,Needs Improvements,1,114055,25989,114055,30,20,20,100,1860623,18548,4573,0,1,1,0.6,0.3333,0.0,0.0333,108.3,12.8333,3,0.0066,0,0.15,1.0,1.45,0.0,0.05,0.24,0.03,0.03,0.03,0.0,1,0,1,0,3,0.0,0.0,0.0,0.0,2,1.64,16276.49
nfc-tools_libnfc,nfc-tools,libnfc,C,Not Ready,0,1979,480,1979,30,20,20,100,2409,116,4120,0,1,1,0.5667,0.2667,0.0333,0.1667,200.3333,27.6667,16,0.0073,495,0.2,0.55,0.8,0.9375,0.15,0.19,0.01,0.05,0.0,0.0,1,0,0,0,4,0.3667,0.0,0.5,73.3333,2,1.44,4349.08
MoeNetwork_Tieba-Cloud-Sign,MoeNetwork,Tieba-Cloud-Sign,PHP,Production Ready,1,1961,425,1961,30,20,20,100,5250,77,4475,2,1,1,0.4333,0.0667,0.0,0.1,85.1667,11.4,5,0.0067,47,0.5,0.75,4.35,1.0,0.85,0.76,0.06,0.03,0.02,0.01,1,1,0,0,5,0.2,0.1333,19.3,0.2353,4,1.8,11436.15
ShihaoZhaoZSH_LaVi-Bridge,ShihaoZhaoZSH,LaVi-Bridge,Python,Not Ready,0,300,18,300,14,18,0,15,4039,14,854,6,1,1,0.0,0.0,0.0,0.5714,17.7143,2.0,2,0.0164,727,0.2222,0.2222,2.1111,1.0,0.0,0.3333,0.1333,0.0,0.2667,0.1333,0,0,0,0,1,0.0,0.4286,0.5,0.0,2,0.8,279077.0667
dodo-reach_hermes-desktop,dodo-reach,hermes-desktop,Swift,Needs Improvements,1,1961,145,1961,30,20,16,100,86030,18,96,0,1,1,0.1,0.1,0.0,0.0667,183.4,24.1667,2,0.3125,25,0.55,0.5,1.5,0.0,0.0625,0.62,0.02,0.01,0.29,0.0,1,0,0,0,4,0.2667,0.0333,1.4545,0.0,1,2.79,15940.21
eclipse-openvsx_openvsx,eclipse-openvsx,openvsx,Java,Production Ready,1,1996,343,1996,30,20,20,100,23409,117,2408,0,1,1,0.4333,0.5,0.2,0.0333,381.6333,44.0,7,0.0125,0,0.55,0.4,1.6,0.0,0.75,0.2,0.09,0.12,0.01,0.01,1,1,1,3,3,0.0333,0.0,0.0909,1.1333,3,1.52,35427.3
microsoft_vscode,microsoft,vscode,TypeScript,Production Ready,1,187538,41264,187538,30,20,20,100,1321152,19252,3966,0,1,1,0.5,0.3667,0.0667,0.1,641.8,79.8333,20,0.0076,0,0.05,0.95,0.35,0.0,0.6,0.47,0.02,0.04,0.06,0.0,0,1,0,1,4,0.0,0.6,0.0,0.0,2,1.3,3495.09
gin-gonic_gin,gin-gonic,gin,Go,Production Ready,1,88912,8639,88912,30,20,20,100,10600,718,4410,0,1,1,0.4333,0.5,0.1667,0.4333,439.9333,51.5,19,0.0068,17,0.3,0.75,1.75,0.5,0.1,0.43,0.08,0.02,0.32,0.0,1,0,1,1,2,0.4,0.0333,29.8333,0.0,1,0.74,7024.09
microsoft_PowerToys,microsoft,PowerToys,C,Production Ready,1,136580,8363,136580,30,20,20,100,511294,7370,2630,0,1,1,0.9,0.8667,0.2333,0.7333,2723.8333,317.8333,15,0.0114,1,0.25,0.65,0.6,0.0,0.2,0.01,0.02,0.01,0.02,0.0,0,0,0,0,5,0.1333,0.3333,0.0,0.75,1,3.04,6754.13
manaflow-ai_cmux,manaflow-ai,cmux,Swift,Needs Improvements,1,24437,1976,24437,30,20,20,100,1110395,3450,166,0,1,1,0.7,0.4333,0.2,0.2667,3287.6,471.1667,7,0.1807,0,0.1,0.75,0.05,0.0,0.2,0.0,0.01,0.02,0.08,0.0,1,0,0,0,2,0.0,0.3667,0.0,0.0,1,1.83,5575.45
0xdea_ghidra-scripts,0xdea,ghidra-scripts,Java,Needs Improvements,1,299,32,299,30,4,6,9,676,3,2013,1,1,1,0.0333,0.9,0.0,0.0333,48.2,8.2333,1,0.0149,163,0.75,0.5,1.0,1.0,0.6667,0.4444,0.2222,0.0,0.0,0.1111,0,0,0,0,1,0.0333,0.0,0.0,8.0,1,0.3333,66224.4444
BookStackApp_BookStack,BookStackApp,BookStack,PHP,Production Ready,1,18896,2401,18896,30,20,20,100,51484,1,3971,0,1,1,0.3,0.4667,0.0,0.0,149.4,21.2667,3,0.0076,11,1.0,0.85,1.3,0.0,0.45,0.71,0.03,0.02,0.03,0.0,0,0,0,0,3,0.1667,0.0667,7.5,4.0,1,2.35,2801.71
ekino_phpstan-banned-code,ekino,phpstan-banned-code,PHP,Production Ready,1,299,24,299,30,15,20,36,134,7,2749,34,1,1,0.2333,0.2,0.1333,0.0333,112.8667,12.7333,5,0.0109,45,0.7333,0.4,2.8,1.0,0.8,0.0833,0.0833,0.0833,0.5556,0.0,1,0,0,1,3,0.0,0.1333,212.3636,1.1875,1,1.8333,866.1389
practical-tutorials_project-based-learning,practical-tutorials,project-based-learning,Python,Production Ready,1,273233,35240,273233,30,20,20,14,445,286,3380,0,1,1,0.4333,0.4,0.0,0.2,232.0667,29.1667,16,0.0089,0,0.2,0.6,0.9,0.6875,0.1,0.0714,0.1429,0.0,0.0,0.0,1,0,1,0,2,0.8,0.6667,50.0,2.5,1,1.2143,16711.0714
alibaba_compileflow,alibaba,compileflow,Java,Needs Improvements,1,1978,280,1978,30,20,20,100,5793,23,2190,0,1,1,0.1667,0.4,0.3667,0.1,158.7667,11.8,4,0.0137,281,0.6,0.15,1.0,1.0,0.0,0.85,0.04,0.04,0.0,0.01,1,0,0,2,12,0.6,0.1667,218.0833,0.0,1,8.95,3587.77
ochococo_OOD-Principles-In-Swift,ochococo,OOD-Principles-In-Swift,Swift,Needs Improvements,1,1892,156,1892,30,1,16,100,440,0,4156,9,1,1,0.1667,0.2667,0.1333,0.2,63.8667,9.7667,4,0.0072,122,1.0,0.0,0.0,0.0,0.75,0.29,0.02,0.01,0.0,0.12,0,0,0,0,2,0.4,0.0333,575.0,68.5,3,0.78,4389.76
acheong08_apple-corelocation-experiments,acheong08,apple-corelocation-experiments,Go,Production Ready,1,300,35,300,30,10,3,95,28640,6,782,2,1,1,0.2,0.1,0.0,0.0333,42.8333,6.5333,2,0.0384,75,0.4,0.2,3.9,1.0,1.0,0.6,0.0316,0.0632,0.0211,0.0,0,0,0,1,6,0.0667,0.0,170.25,0.6667,6,1.8526,403646.0842
jstedfast_MimeKit,jstedfast,MimeKit,C#,Needs Improvements,1,1995,387,1995,30,20,20,100,41427,14,5006,0,1,1,0.2667,0.2,0.1,0.0,82.3667,11.0,2,0.006,2,0.9,0.7,3.2,1.0,0.15,0.77,0.01,0.04,0.01,0.0,1,1,0,0,3,0.7667,0.2,2.8333,0.6667,1,1.71,13953.27
google-ai-edge_gallery,google-ai-edge,gallery,Kotlin,Needs Improvements,1,24148,2573,24148,30,20,20,100,23312,331,469,0,1,1,0.1,0.2667,0.0,0.0,85.1667,10.3667,8,0.064,0,0.25,0.65,1.3,0.0,0.6,0.38,0.01,0.04,0.0,0.24,1,0,0,0,13,0.0,0.5333,5.6,0.0,4,8.59,9507.67
StephenGrider_docker-react,StephenGrider,docker-react,JavaScript,Not Ready,0,300,465,300,1,0,20,21,1747,17,2904,167,0,0,0.0,0.0,0.0,0.0,14.0,2.0,1,0.0003,1645,0.0,0.0,0.0,0.0,0.0,0.1429,0.0476,0.2381,0.0952,0.1905,0,1,0,1,1,0.0,0.0,0.0,0.0,3,0.6667,54322.6667
AUTOMATIC1111_stable-diffusion-webui,AUTOMATIC1111,stable-diffusion-webui,Python,Needs Improvements,1,164236,30524,164236,30,20,20,100,36552,2498,1421,0,1,1,0.2667,0.3667,0.0333,0.0,61.2667,7.5667,4,0.0211,716,0.3,0.9,1.75,0.0,0.0,0.59,0.02,0.01,0.02,0.01,1,0,0,0,3,0.6,0.1333,10.1667,0.0,4,1.53,6754.93
the-laziest-coder_galxe-aio,the-laziest-coder,galxe-aio,Python,Production Ready,1,300,143,300,30,20,4,59,139,2,891,4,0,0,0.6333,0.0333,0.0,0.0,27.1,3.9667,2,0.0337,357,0.9,0.55,1.1,1.0,1.0,0.7288,0.0169,0.0339,0.0,0.0,0,0,0,1,3,0.1333,0.4667,68.3333,0.0,1,1.7458,3425.2373
rtomayko_tilt,rtomayko,tilt,Ruby,Production Ready,1,1939,226,1939,30,20,20,100,993,0,6374,57,1,1,0.4,0.4667,0.0,0.2,312.5333,49.2667,4,0.0047,62,1.0,0.7,3.55,0.0,0.65,0.39,0.04,0.01,0.49,0.0,1,0,0,1,2,0.1667,0.2,348.55,94.6923,2,1.37,1964.18
ppy_osu-framework,ppy,osu-framework,C#,Not Ready,0,1982,487,1982,30,20,20,100,529194,469,3609,0,1,1,0.3333,0.1333,0.1,0.0667,106.3,15.0667,7,0.0083,15,0.45,0.7,3.2,0.5455,0.6,0.06,0.01,0.03,0.03,0.29,1,0,0,0,4,0.1,0.1667,11.6667,1.4167,2,1.19,7539.0
Azure-Samples_aks-store-demo,Azure-Samples,aks-store-demo,TypeScript,Needs Improvements,1,300,779,300,30,20,20,100,10726,2,1137,0,1,1,0.0667,0.4667,0.1667,0.1333,407.7333,30.9333,2,0.0264,0,1.0,0.9,1.1,0.0,0.85,0.0,0.06,0.05,0.06,0.02,1,1,1,0,3,0.0333,0.5667,266.15,2.8235,1,1.57,7859.28
ajsai47_backdoor,ajsai47,backdoor,Python,Not Ready,0,300,33,300,18,0,4,27,172,4,57,1,1,1,0.3333,0.4444,0.0,0.3889,303.5,40.8333,1,0.3158,52,0.0,0.0,0.0,0.0,0.0,0.5926,0.1111,0.0741,0.0,0.0,0,0,1,1,3,0.7222,0.7778,0.0,0.0,2,1.037,14244.4815
ChestShop-authors_ChestShop-3,ChestShop-authors,ChestShop-3,Java,Needs Improvements,1,300,204,300,30,20,20,100,5907,137,5538,0,1,1,0.5667,0.2667,0.1333,0.0667,93.2667,13.8667,3,0.0054,0,0.5,1.0,2.45,0.8,0.55,0.8,0.02,0.1,0.0,0.01,0,0,0,9,11,0.3,0.0,7.8,105.6364,2,7.06,4640.43
bitcoin_bitcoin,bitcoin,bitcoin,C++,Production Ready,1,89747,39174,89747,30,20,20,100,319245,672,5685,0,1,1,0.4,0.4667,0.1333,0.2667,1011.6667,108.3333,12,0.0053,0,0.4,0.7,4.5,0.0,0.3,0.03,0.04,0.05,0.41,0.0,1,0,1,1,5,0.0667,0.0667,4.75,0.8333,2,1.7,3032.73
olup_notable,olup,notable,Kotlin,Not Ready,0,299,24,299,30,20,18,100,11051,27,1204,8,1,1,0.2333,0.1,0.0333,0.3,33.2333,4.9,7,0.0249,528,0.05,0.2,1.65,1.0,0.6111,0.51,0.01,0.04,0.02,0.01,1,0,0,1,9,0.1667,0.1,32.0,2.4545,1,5.57,265942.42
ggml-org_llama.cpp,ggml-org,llama.cpp,C++,Needs Improvements,1,120296,20562,120296,30,20,20,100,418681,1850,1221,0,1,1,0.4667,0.6667,0.2333,0.1,411.5333,59.0333,27,0.0246,0,0.05,1.0,1.4,0.0,0.0,0.0,0.0,0.02,0.03,0.0,1,0,0,0,3,0.5,0.2,0.0,0.0,1,1.79,3858.33
EbookFoundation_free-programming-books,EbookFoundation,free-programming-books,Python,Production Ready,1,392056,66523,392056,30,20,20,100,21557,77,4659,0,1,1,0.3333,0.6667,0.0,0.1,196.0,23.8667,22,0.0064,9,0.75,0.1,0.5,0.0,0.3,0.0,0.02,0.02,0.0,0.0,1,0,0,0,3,0.2667,0.0,6.0,0.1667,1,1.04,11746.08
kodecocodes_swift-algorithm-club,kodecocodes,swift-algorithm-club,Swift,Not Ready,0,29101,4957,29101,30,20,20,100,14083,62,3821,0,1,1,0.2333,0.0667,0.1,0.3,71.9667,9.0,7,0.0079,585,0.3,0.25,1.35,1.0,0.1,0.08,0.03,0.01,0.42,0.28,0,0,1,0,5,0.6667,0.0667,8.1667,64.5,1,2.33,7410.9
LLMQuant_quant-mind,LLMQuant,quant-mind,Python,Not Ready,0,1999,344,1999,30,20,20,100,15117,27,487,0,1,1,0.0667,0.2333,0.1333,0.2,85.4333,10.0333,7,0.0616,1,0.55,0.85,0.25,0.6667,0.3,0.41,0.1,0.02,0.15,0.09,1,0,1,1,4,0.3,0.1333,7.9091,0.1667,2,1.88,62552.29
serilog-mssql_serilog-sinks-mssqlserver,serilog-mssql,serilog-sinks-mssqlserver,C#,Production Ready,1,300,145,300,30,20,20,100,1325,3,4159,30,1,1,0.4,0.2333,0.0,0.0667,93.8333,13.1,3,0.0072,52,0.95,0.45,4.7,1.0,1.0,0.64,0.04,0.03,0.02,0.01,1,0,1,0,5,0.3667,0.1667,29.0526,2.7,1,3.22,2932.91
rememberber_MooTool,rememberber,MooTool,Java,Production Ready,1,1986,253,1986,30,20,20,100,41321,24,2465,0,1,1,0.2667,0.3667,0.0333,0.0667,77.7,11.1333,4,0.0122,9,0.85,0.05,0.8,1.0,1.0,0.16,0.02,0.02,0.01,0.58,1,0,0,0,5,0.2667,0.1667,131.1176,0.0,1,2.79,76986.0
airbnb_javascript,airbnb,javascript,JavaScript,Production Ready,1,148086,26632,148086,30,20,20,63,3738,160,5002,0,1,1,0.3333,0.3,0.0333,0.2333,99.0667,13.2333,21,0.006,89,0.9,0.25,0.65,1.0,0.05,0.3651,0.127,0.1111,0.127,0.0,1,0,0,3,3,0.2667,0.3,0.3889,0.0,1,1.9841,5754.2381
NASAWorldWind_WorldWindAndroid,NASAWorldWind,WorldWindAndroid,Java,Needs Improvements,1,299,124,299,30,20,20,100,28016,108,3798,3,1,1,0.2,0.4,0.1667,0.2333,244.1667,34.2667,7,0.0079,2518,0.15,0.4,0.6,1.0,0.2,0.23,0.02,0.05,0.03,0.38,1,0,1,2,8,0.1,0.5333,0.6667,0.0,2,4.48,18857.15
libharu_libharu,libharu,libharu,C,Needs Improvements,1,1985,548,1985,30,20,20,100,29154,114,6410,0,1,1,0.5333,0.2,0.0333,0.0333,129.1667,17.7333,9,0.0047,109,0.75,0.6,1.9,0.8,0.25,0.56,0.02,0.02,0.03,0.0,1,0,0,0,3,0.2,0.0,24.0667,23.0,4,2.42,9052.74
Stichoza_google-translate-php,Stichoza,google-translate-php,PHP,Needs Improvements,1,1937,386,1937,30,20,20,23,345,7,4743,4,1,1,0.1667,0.2,0.0333,0.0667,50.7333,7.1333,6,0.0063,254,0.85,0.35,2.0,1.0,0.7,0.3913,0.087,0.1304,0.2174,0.0,1,0,0,1,2,0.1,0.2333,56.9412,216.5,1,1.087,2376.5652
carlrobertoh_ProxyAI,carlrobertoh,ProxyAI,Kotlin,Needs Improvements,1,1924,390,1924,30,20,20,100,145249,336,1244,1,1,1,0.4667,0.0667,0.3333,0.0667,93.8333,13.2,4,0.0241,47,0.35,0.45,0.65,0.3077,0.55,0.0,0.83,0.04,0.0,0.18,1,0,0,1,4,0.0,0.0333,3.8571,3.1818,3,2.81,52124.06
usememos_memos,usememos,memos,Go,Production Ready,1,61528,4556,61528,30,20,20,100,38089,17,1678,0,1,1,0.4333,0.4333,0.0333,0.1,415.1333,60.2333,6,0.0179,0,0.55,0.9,1.1,0.0,0.55,0.2,0.47,0.01,0.23,0.0,1,0,0,1,4,0.3667,0.1333,1.4545,0.0909,1,2.29,9127.36
outfoxx_swiftpoet,outfoxx,swiftpoet,Kotlin,Needs Improvements,1,298,30,298,30,20,20,68,7189,3,2952,12,1,1,0.3,0.0,0.0,0.0,60.9,7.6667,4,0.0102,50,0.95,0.3,3.75,1.0,1.0,0.25,0.0294,0.0294,0.4853,0.0147,1,0,0,0,7,0.0667,0.0,74.7368,23.0,1,4.8382,6516.0441
elastic_elasticsearch-hadoop,elastic,elasticsearch-hadoop,Java,Not Ready,0,1974,998,1974,30,20,20,100,11213,140,4872,0,1,1,0.3,0.2667,0.0667,0.2,107.4,13.5,9,0.0062,4,0.0,0.8,1.2,0.85,0.55,0.21,0.02,0.04,0.01,0.0,1,0,1,3,11,0.0,0.1,0.0,4.9091,3,6.06,5793.13
bagisto_bagisto,bagisto,bagisto,PHP,Needs Improvements,1,27701,3199,27701,30,20,20,100,395974,40,2863,0,1,1,0.6,0.2,0.0333,0.0,51.9667,6.8333,4,0.0105,6,0.55,0.75,2.1,0.0,0.35,0.49,0.07,0.1,0.05,0.0,1,1,1,1,5,0.0,0.1667,6.1818,0.5714,3,1.54,8827.13
dani-garcia_vaultwarden,dani-garcia,vaultwarden,Rust,Production Ready,1,63667,2996,63667,30,20,20,100,12563,48,3068,0,1,1,0.6333,0.3333,0.1333,0.1,419.4667,57.4667,16,0.0098,5,0.85,0.95,1.9,0.0,0.25,0.02,0.02,0.08,0.0,0.01,1,1,0,2,3,0.2667,0.0333,1.2941,10.0,3,2.07,3611.64
mrdoob_three.js,mrdoob,three.js,JavaScript,Production Ready,1,113724,36424,113724,30,20,20,100,1636864,395,5956,0,1,1,0.2333,0.2,0.1,0.0667,76.1667,7.5,14,0.005,0,0.95,0.8,1.55,0.0,0.95,0.12,0.63,0.03,0.0,0.03,1,0,1,0,2,0.2667,0.0667,0.6316,0.0,3,1.62,80154.65
grafana_xk6,grafana,xk6,Go,Needs Improvements,1,300,31,300,30,20,20,100,24707,6,2091,4,1,1,0.2667,0.0,0.0,0.2667,206.5,14.6333,4,0.0143,4,0.8,0.6,0.15,0.25,0.8,0.25,0.21,0.04,0.03,0.08,1,1,1,1,3,0.0,0.0667,2.8125,7.125,2,1.72,3955.79
PowerShell_PowerShell,PowerShell,PowerShell,C#,Not Ready,0,54398,8375,54398,30,20,20,100,104502,1535,3834,0,1,1,0.0667,0.1,0.0,0.0333,102.1333,11.1667,13,0.0078,6,0.4,0.7,2.15,0.0,0.55,0.0,0.04,0.04,0.14,0.02,1,1,1,0,5,0.0333,0.2,2.375,3.1818,0,2.15,5182.76
files-community_Files,files-community,Files,C#,Needs Improvements,1,44296,2789,44296,30,20,20,100,279692,481,2747,0,1,1,0.1667,0.5333,0.0333,0.0,82.3667,9.2,6,0.0109,0,0.55,0.95,1.65,0.0,0.35,0.5,0.04,0.03,0.0,0.06,1,0,1,0,3,0.1333,0.1,0.3636,0.4286,1,2.17,17790.17
sheredom_utf8.h,sheredom,utf8.h,C++,Needs Improvements,1,1973,139,1973,30,20,20,22,268,11,4024,1,1,1,0.3,0.3333,0.0,0.0333,46.1,7.0667,9,0.0075,42,0.55,0.3,2.25,1.0,0.85,0.0,0.0909,0.0909,0.6818,0.0,1,0,0,0,2,0.3,0.1333,124.0,5.4706,2,0.8182,9404.7273
electron_electron,electron,electron,C++,Production Ready,1,121995,17299,121995,30,20,20,100,209218,904,4841,0,1,1,0.5333,0.6,0.0667,0.2667,2626.2,308.8667,12,0.0062,0,0.2,0.85,1.6,0.0,0.4,0.0,0.01,0.04,0.07,0.0,1,1,0,1,4,0.0333,0.3667,3.0,0.0,1,2.11,4211.44
BeyondDimension_SteamTools,BeyondDimension,SteamTools,C#,Not Ready,0,26152,1663,26152,30,20,20,100,268177,1137,2036,0,1,1,0.0,0.0,0.0,0.0,83.3333,7.3333,4,0.0147,124,0.1,0.8,0.95,0.0,0.35,0.0,0.02,0.01,0.11,0.41,1,0,0,0,6,0.0333,0.3,12.5,18.4286,1,2.43,150277.64
yjeanrenaud_yj_nearbyglasses,yjeanrenaud,yj_nearbyglasses,Kotlin,Not Ready,0,1943,89,1943,30,20,20,100,33947,14,152,0,1,1,0.1,0.4667,0.0,0.3,32.2,5.1,4,0.1974,36,0.7,0.25,3.6,0.5,0.35,0.08,0.05,0.04,0.0,0.25,0,0,1,2,9,0.2333,0.4333,30.7857,6.8571,1,5.17,62660.46
termux_termux-app,termux,termux-app,Java,Needs Improvements,1,57610,6951,57610,30,20,20,100,5140,557,3916,0,1,1,0.4,0.6,0.0,0.1333,766.2667,51.5667,8,0.0077,62,0.5,0.9,1.75,0.0,0.05,0.34,0.01,0.04,0.01,0.11,1,0,0,1,10,0.1667,0.3,0.3,23.0,2,5.38,4297.33
moosefs_moosefs,moosefs,moosefs,C,Not Ready,0,1989,237,1989,30,20,20,100,7899,188,3820,3,1,1,0.3667,0.2333,0.0333,0.0333,45.3667,6.5667,1,0.0079,56,0.5,0.95,4.1,0.7,0.5,0.0,0.03,0.0,0.01,0.0,0,0,0,0,3,0.0,0.0,8.1,83.0,1,1.37,17282.76
morecry_CharacterEval,morecry,CharacterEval,Python,Needs Improvements,1,300,18,300,23,20,1,21,9209,27,916,6,1,0,0.0435,0.4783,0.0,0.2609,21.1739,3.0435,2,0.0251,412,0.15,0.1,2.05,1.0,1.0,0.1905,0.0952,0.0476,0.0476,0.1905,0,0,0,1,1,0.0,0.2174,4.3333,0.0,1,0.5714,2507669.8571
slapperwan_gh4a,slapperwan,gh4a,Java,Production Ready,1,1984,245,1984,30,20,20,100,21166,297,5623,4,1,1,0.4333,0.2,0.0667,0.0,75.1667,11.5,3,0.0053,216,0.8,0.95,0.85,0.0,0.85,0.78,0.02,0.02,0.0,0.0,0,0,0,1,7,0.2667,0.0,0.0,21.3529,3,5.15,6701.72
bajankristof_nedb-promises,bajankristof,nedb-promises,JavaScript,Not Ready,0,300,45,300,30,20,20,21,549,2,3331,12,1,1,0.1333,0.2333,0.0,0.0333,45.2667,5.2333,4,0.009,1049,1.0,0.65,2.7,0.0,0.15,0.2381,0.1429,0.1429,0.3333,0.0476,0,0,0,1,1,0.1667,0.1333,57.0,0.0,2,0.4762,13649.0952
Gankra_abi-cafe,Gankra,abi-cafe,Rust,Not Ready,0,299,16,299,30,20,20,100,1839,31,1593,2,0,1,0.4333,0.1333,0.0,0.0667,33.2,5.3,5,0.0188,393,0.25,0.4,1.8,0.6667,0.95,0.09,0.32,0.06,0.43,0.0,1,0,0,2,4,0.8667,0.4667,124.4,32.3158,1,3.09,2532.61
thangchung_awesome-dotnet-core,thangchung,awesome-dotnet-core,C#,Not Ready,0,21336,2960,21336,30,20,20,8,1369,207,3771,0,0,1,0.4,0.6333,0.0,0.3,62.3,7.4,15,0.008,137,0.25,0.7,0.7,0.8667,0.0,0.125,0.125,0.125,0.0,0.0,1,0,1,0,2,0.1333,0.3333,256.4,0.0,1,0.625,15800.375
lusingander_serie,lusingander,serie,Rust,Production Ready,1,1977,48,1977,30,20,20,100,16137,23,716,0,1,1,0.2667,0.4,0.1667,0.3,124.9333,17.8,2,0.0419,44,0.55,0.35,1.75,1.0,0.9,0.27,0.21,0.04,0.25,0.38,1,0,1,1,3,0.6333,0.4,53.1818,0.0,1,1.63,149965.48
larslockefeer_obsidian-plugin-todo,larslockefeer,obsidian-plugin-todo,TypeScript,Not Ready,0,300,50,300,30,20,20,48,3898,53,1986,15,1,0,0.1,0.3,0.0,0.0667,42.7667,7.6667,2,0.0151,293,0.2,0.15,1.05,1.0,0.55,0.3542,0.0417,0.0417,0.0625,0.0833,1,0,0,1,2,0.1,0.0,240.25,21.4545,4,0.9167,71025.2708
mohaps_lrucache11,mohaps,lrucache11,C++,Needs Improvements,1,300,66,300,30,12,15,7,31,9,3604,59,0,1,0.2667,0.5333,0.0,0.1333,68.9333,10.6,9,0.0083,671,0.4167,0.4167,1.5833,1.0,0.8,0.1429,0.1429,0.2857,0.2857,0.0,0,0,0,0,0,0.2667,0.1667,141.8,123.5,1,0.0,2129.5714
