repo_key,owner,repository,language,repository_quality_index,deployment_label,deployment_ready,repository_score,commit_activity_score,issue_activity_score,pr_activity_score,file_complexity_score,stars,forks,watchers,total_commits,total_issues,total_prs,total_files,size,open_issues,repository_age_days,last_update_days,has_license,has_description,popularity_score,bug_fix_ratio,feature_commit_ratio,refactor_commit_ratio,documentation_commit_ratio,average_commit_length,average_commit_words,author_diversity,commit_frequency,days_since_last_commit,closed_issue_ratio,bug_issue_ratio,average_issue_comments,stale_issue_ratio,merged_pr_ratio,average_changed_files,average_code_churn,source_code_ratio,documentation_ratio,config_ratio,test_ratio,binary_ratio,has_ci_cd,has_dockerfile,has_contributing_guide,dependency_file_count,max_directory_depth,weekend_commit_ratio,night_commit_ratio,average_issue_resolution_days,average_review_comments,average_merge_days,language_diversity,average_directory_depth,average_file_size
nothings_stb,nothings,stb,C,27.64,Not Ready,0,27.64,33.63,33.13,22.25,18.73,34185,8060,34185,30,20,20,100,5854,415,4432,0,1,1,27653.75,0.4333,0.1,0.0,0.1,49.1333,6.9667,5,0.0068,89,0.35,0.7,1.7,0.0,0.05,0.0,0.0,0.02,0.09,0.02,0.32,0.24,1,0,1,0,3,0.1667,0.1333,1.5714,0.0,0.0,1,1.14,40400.45
mxgmn_WaveFunctionCollapse,mxgmn,WaveFunctionCollapse,C#,27.64,Not Ready,0,27.64,28.47,45.85,35.62,7.19,25187,1347,25187,30,20,20,100,31117,9,3573,0,1,1,19227.0,0.1333,0.1,0.0667,0.2333,38.1,5.4667,7,0.0084,114,0.6,0.35,2.35,0.75,0.4,0.0,0.0,0.05,0.02,0.01,0.0,0.87,0,0,0,0,2,0.3,0.4667,30.0833,0.0,2.375,1,0.99,288910.38
thangchung_awesome-dotnet-core,thangchung,awesome-dotnet-core,C#,27.58,Not Ready,0,27.58,46.07,19.7,20.0,19.5,21336,2960,21336,30,20,20,8,1369,207,3771,0,0,1,16742.0,0.4,0.6333,0.0,0.3,62.3,7.4,15,0.008,137,0.25,0.7,0.7,0.8667,0.0,0.0,0.0,0.125,0.125,0.125,0.0,0.0,1,0,1,0,2,0.1333,0.3333,256.4,0.0,0.0,1,0.625,15800.375
chobits_ngx_http_proxy_connect_module,chobits,ngx_http_proxy_connect_module,C,27.57,Not Ready,0,27.57,29.1,26.8,39.6,21.21,1974,518,1974,30,20,20,24,307,31,3777,0,1,1,1610.0,0.2,0.3333,0.0333,0.3333,89.1667,11.6,1,0.0079,694,0.4,0.7,1.8,1.0,0.5,0.0,0.0,0.0417,0.0833,0.0,0.125,0.0,1,0,0,0,2,0.0333,0.3667,46.875,0.0,2.9,2,1.0833,9713.4167
gin-contrib_cors,gin-contrib,cors,Go,27.52,Not Ready,0,27.52,41.67,32.8,15.25,23.76,2000,185,2000,30,20,20,17,264,37,3899,4,1,1,1546.25,0.3,0.2667,0.0667,0.0333,176.3667,21.7,3,0.0077,17,0.45,0.6,2.8,1.0,0.05,0.0,0.0,0.2353,0.1176,0.0588,0.0588,0.0,1,0,0,1,2,0.6333,0.5667,98.4444,0.0,7.0,1,0.5882,3933.0
pixelspark_sushitrain,pixelspark,sushitrain,Swift,27.47,Not Ready,0,27.47,32.47,0.0,29.38,43.86,1932,56,1932,30,0,16,100,47669,1,716,0,1,1,1463.0,0.5333,0.2,0.0333,0.0,107.9667,14.3,1,0.0419,0,0.0,0.0,0.0,0.0,0.375,0.0,0.0,0.65,0.07,0.03,0.0,0.03,1,0,1,1,3,0.4333,0.0,0.0,0.0,7.5,3,1.22,52978.53
microsoft_Microsoft-MPI,microsoft,Microsoft-MPI,C++,27.44,Not Ready,0,27.44,39.1,25.35,27.4,21.58,299,81,299,30,20,20,100,2305,46,2839,18,1,1,244.5,0.2667,0.3,0.0333,0.1,78.4,11.2667,5,0.0106,860,0.05,0.5,2.35,0.9474,0.5,0.0,0.0,0.28,0.02,0.02,0.0,0.09,0,0,0,0,3,0.0333,0.3667,4.0,0.0,15.1,1,2.49,45663.75
sous-chefs_redisio,sous-chefs,redisio,Ruby,27.39,Not Ready,0,27.39,20.7,32.9,41.93,23.93,296,291,296,30,20,20,70,1077,14,5210,4,1,1,294.75,0.0667,0.0,0.0333,0.0,107.6333,9.8667,3,0.0058,4,0.5,0.6,0.9,1.0,0.7,0.0,0.0,0.1429,0.0714,0.0429,0.2714,0.0,1,0,1,0,4,0.0,0.0333,187.4,0.0,9.5714,1,1.3,2739.9286
GuDaStudio_codexmcp,GuDaStudio,codexmcp,Python,27.38,Not Ready,0,27.38,22.9,24.65,46.33,23.08,1994,108,1994,30,20,10,13,2093,30,250,0,1,1,1522.5,0.2667,0.0,0.0667,0.0667,34.9333,3.9,4,0.12,181,0.1,0.35,1.15,0.8333,0.6,0.0,0.0,0.2308,0.2308,0.0769,0.0,0.1538,0,0,0,1,2,0.0333,0.2333,23.0,0.0,0.6667,1,1.0,114255.1538
WordPress_WordPress,WordPress,WordPress,PHP,27.36,Not Ready,0,27.36,67.5,0.0,0.0,24.9,21258,12948,21258,30,0,0,100,663802,3,5339,0,1,1,19180.5,0.7333,0.7333,0.1,0.1667,723.2,79.1333,8,0.0056,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0,0,0,0,4,0.0333,0.3,0.0,0.0,0.0,4,2.64,19182.94
mfontanini_libtins,mfontanini,libtins,C++,27.25,Not Ready,0,27.25,48.33,24.55,11.85,24.05,1989,400,1989,30,20,20,100,5771,174,4615,1,1,1,1591.75,0.3,0.3667,0.0,0.0,165.0,23.4,13,0.0065,214,0.1,0.55,1.05,0.9444,0.25,0.0,0.0,0.16,0.05,0.03,0.27,0.0,1,0,1,0,3,0.5333,0.3,4.0,0.0,19.4,1,1.99,6197.96
lewagon_data-setup,lewagon,data-setup,Ruby,27.22,Not Ready,0,27.22,12.13,42.2,62.7,8.6,1928,512,1928,30,20,20,100,49117,16,2474,20,0,1,1574.0,0.1,0.0,0.0,0.0667,26.5667,3.4667,2,0.0121,33,0.4,0.15,0.7,0.0,0.95,0.0,0.0,0.0,0.02,0.01,0.01,0.0,1,0,0,1,2,0.0,0.0333,27.0,0.0,0.0526,0,1.16,5065.85
ChartsOrg_Charts,ChartsOrg,Charts,Swift,27.13,Not Ready,0,27.13,45.5,30.35,15.75,13.04,28009,5996,28009,30,20,20,100,194087,976,4133,0,1,1,22505.75,0.3667,0.4,0.1,0.0333,96.8333,13.3333,10,0.0073,132,0.4,0.55,0.85,0.9167,0.35,0.0,0.0,0.04,0.02,0.01,0.01,0.12,1,0,1,0,4,0.0,0.7,30.125,0.0,128.1429,1,2.76,15332.13
j4mie_idiorm,j4mie,idiorm,PHP,27.11,Not Ready,0,27.11,15.23,55.1,18.0,33.28,1984,359,1984,30,20,20,35,739,5,5997,8,0,1,1577.75,0.1333,0.1333,0.0333,0.1667,29.0,4.7333,1,0.005,1456,0.95,0.5,2.1,1.0,0.4,0.0,0.0,0.0571,0.3714,0.1143,0.4286,0.0,1,1,1,1,2,0.2667,0.6667,190.8421,0.0,37.25,2,0.8857,9725.8571
zhimaAi_ChatClaw,zhimaAi,ChatClaw,Go,27.06,Not Ready,0,27.06,41.03,41.85,0.0,29.78,300,55,300,30,20,0,100,97309,20,154,1,1,1,238.75,0.3333,0.6,0.0333,0.1333,127.5333,14.5333,2,0.1948,61,0.25,0.1,1.25,0.8667,0.0,0.0,0.0,0.29,0.01,0.04,0.01,0.14,0,0,0,2,9,0.0667,0.3333,6.4,0.0,0.0,5,3.34,15141.48
larslockefeer_obsidian-plugin-todo,larslockefeer,obsidian-plugin-todo,TypeScript,27.02,Not Ready,0,27.02,22.33,34.55,24.75,34.02,300,50,300,30,20,20,48,3898,53,1986,15,1,0,237.5,0.1,0.3,0.0,0.0667,42.7667,7.6667,2,0.0151,293,0.2,0.15,1.05,1.0,0.55,0.0,0.0,0.3542,0.0417,0.0417,0.0625,0.0833,1,0,0,1,2,0.1,0.0,240.25,0.0,21.4545,4,0.9167,71025.2708
zhaofengli_attic,zhaofengli,attic,Rust,26.96,Not Ready,0,26.96,25.47,30.45,16.83,39.4,1972,179,1972,30,20,20,100,846,158,1290,1,1,1,1523.75,0.0333,0.1,0.0333,0.0,54.1,7.3,5,0.0233,7,0.25,0.6,0.85,0.6,0.3,0.0,0.0,0.35,0.07,0.11,0.25,0.0,1,0,0,3,5,0.4333,0.2333,2.4,0.0,16.6667,4,2.73,5067.57
androiddevnotes_awesome-android-learning-resources,androiddevnotes,awesome-android-learning-resources,Kotlin,26.88,Not Ready,0,26.88,42.37,52.33,11.25,10.89,1930,278,1930,30,6,20,9,329,11,2201,5,1,1,1517.0,0.1,0.8,0.0,0.1333,66.5667,8.0333,11,0.0136,793,0.5,0.3333,3.0,0.6667,0.25,0.0,0.0,0.0,0.2222,0.2222,0.0,0.3333,0,0,1,0,1,0.2333,0.0667,0.6667,0.0,69.4,0,0.3333,28433.1111
ajsai47_backdoor,ajsai47,backdoor,Python,26.86,Not Ready,0,26.86,42.44,0.0,20.0,39.15,300,33,300,18,0,4,27,172,4,57,1,1,1,233.25,0.3333,0.4444,0.0,0.3889,303.5,40.8333,1,0.3158,52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5926,0.1111,0.0741,0.0,0.0,0,0,1,1,3,0.7222,0.7778,0.0,0.0,0.0,2,1.037,14244.4815
DevToys-app_DevToys,DevToys-app,DevToys,C#,26.84,Not Ready,0,26.84,46.5,30.4,24.5,3.09,31765,1751,31765,30,20,20,100,229285,335,1749,0,1,1,24261.5,0.3667,0.3333,0.0333,0.0,595.1333,64.7333,4,0.0172,138,0.05,0.4,0.4,0.4737,0.1,0.0,0.0,0.0,0.03,0.02,0.01,0.72,1,0,1,0,5,0.4,0.4,0.0,0.0,0.0,0,2.51,835384.35
outl1ne_nova-settings,outl1ne,nova-settings,PHP,26.63,Not Ready,0,26.63,26.9,34.3,20.25,31.61,298,108,298,30,20,20,61,2354,20,2527,30,1,1,250.5,0.1667,0.1,0.0,0.0333,46.4667,6.2333,11,0.0119,315,0.5,0.6,2.3,1.0,0.45,0.0,0.0,0.3115,0.0492,0.082,0.1639,0.0164,0,0,0,2,3,0.0,0.0333,19.7,0.0,33.5556,2,1.1148,10227.8361
anvaka_panzoom,anvaka,panzoom,JavaScript,26.6,Not Ready,0,26.6,31.57,36.55,6.75,35.81,1998,314,1998,30,20,20,31,1162,180,3753,0,1,1,1577.0,0.4333,0.0667,0.0667,0.1,31.7,4.5667,5,0.008,106,0.1,0.15,0.55,1.0,0.15,0.0,0.0,0.3226,0.0645,0.0968,0.129,0.0,1,0,0,1,2,0.5333,0.5333,3.5,0.0,412.0,3,0.7742,37255.7097
wieslawsoltes_Xaml.Behaviors,wieslawsoltes,Xaml.Behaviors,C#,26.49,Not Ready,0,26.49,20.13,25.77,53.19,16.8,298,27,298,30,20,20,100,365825,19,809,0,1,1,230.25,0.2333,0.1333,0.0,0.1,49.5,5.8,2,0.0371,11,0.15,0.4,1.1,0.4118,0.8,0.0,0.0,0.01,0.01,0.03,0.0,0.0,1,0,0,0,4,0.0667,0.0,9.3333,0.0,2.8125,2,2.49,1198.24
SGrondin_bottleneck,SGrondin,bottleneck,JavaScript,26.41,Not Ready,0,26.41,25.07,24.95,26.75,33.3,1997,94,1997,30,20,20,100,1589,88,4564,0,1,1,1521.25,0.1333,0.1333,0.0333,0.1667,38.7667,5.5667,4,0.0066,2183,0.25,0.6,2.95,1.0,0.2,0.0,0.0,0.26,0.02,0.03,0.18,0.0,1,0,0,1,2,0.7,0.1333,82.0,0.0,2.25,3,1.04,8095.81
nicolaslopezj_searchable,nicolaslopezj,searchable,PHP,26.4,Not Ready,0,26.4,31.3,36.8,20.25,24.0,1997,291,1997,30,20,20,5,118,108,4410,18,1,1,1570.5,0.2667,0.0667,0.0,0.0,64.2333,9.6333,12,0.0068,353,0.35,0.3,1.8,1.0,0.45,0.0,0.0,0.2,0.2,0.2,0.0,0.0,0,0,0,1,1,0.1,0.1667,17.5714,0.0,50.4444,1,0.2,3924.6
UriahShaulMandel_BaldPhone,UriahShaulMandel,BaldPhone,Java,26.35,Not Ready,0,26.35,25.13,28.3,20.0,36.75,300,72,300,30,20,20,100,170811,184,2740,13,1,1,243.0,0.1333,0.0667,0.0,0.0667,46.4,5.4667,6,0.0109,1373,0.0,0.4,0.3,1.0,0.0,0.0,0.0,0.58,0.05,0.03,0.17,0.0,1,0,1,1,10,0.2333,0.0,0.0,0.0,0.0,1,7.23,39101.51
FFmpeg_FFmpeg,FFmpeg,FFmpeg,C,26.17,Not Ready,0,26.17,49.0,0.0,0.0,30.9,62041,14004,62041,30,0,0,100,489158,3,5569,0,1,1,50031.75,0.3667,0.3,0.0,0.0667,184.4667,22.4,6,0.0054,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.03,0.08,0.01,0.0,0,0,1,0,3,0.4333,0.6,0.0,0.0,0.0,5,1.37,16194.12
manisandro_gImageReader,manisandro,gImageReader,C++,26.16,Not Ready,0,26.16,27.73,37.5,42.0,8.46,1967,219,1967,30,20,20,100,12292,69,4537,4,1,1,1530.0,0.1333,0.1,0.0333,0.0,62.2333,7.5667,6,0.0066,179,0.35,0.25,1.0,0.9231,0.5,0.0,0.0,0.0,0.1,0.02,0.01,0.68,1,0,0,0,3,0.4,0.0,22.4286,0.0,0.5,1,1.62,6328.23
evoluteur_colorpicker,evoluteur,colorpicker,JavaScript,26.07,Not Ready,0,26.07,22.54,48.9,20.5,24.22,300,123,300,30,20,20,27,458,6,5153,5,1,1,255.75,0.1667,0.2667,0.1,0.0667,38.1,5.7,2,0.0058,8,0.75,0.4,0.9,1.0,0.4,0.0,0.0,0.1111,0.037,0.1111,0.037,0.2593,1,0,0,2,2,0.4333,0.4333,325.0667,0.0,17.5,3,0.5556,4951.4074
futo-org_voice-input,futo-org,voice-input,C,26.02,Not Ready,0,26.02,18.4,31.95,20.0,40.32,300,15,300,30,20,2,100,95125,113,1012,0,1,1,228.75,0.2667,0.1333,0.0,0.0333,25.3667,4.0667,2,0.0296,300,0.2,0.55,2.45,0.6875,0.0,0.0,0.0,0.54,0.02,0.04,0.04,0.01,1,0,0,1,9,0.2333,0.0333,2.0,0.0,0.0,4,5.72,467872.99
dechamps_FlexASIO,dechamps,FlexASIO,C++,26.0,Not Ready,0,26.0,31.33,37.17,20.0,22.48,1982,104,1982,30,20,3,56,662,66,4530,3,1,1,1512.5,0.3667,0.1,0.0,0.1333,125.6667,17.6667,1,0.0066,758,0.3,0.5,2.0,0.9286,0.0,0.0,0.0,0.2321,0.0357,0.125,0.0357,0.0179,1,0,0,0,3,0.8667,0.0333,1.8333,0.0,0.0,1,2.2321,5576.4643
HarbourMasters_Starship,HarbourMasters,Starship,C,25.8,Not Ready,0,25.8,28.77,32.7,43.11,8.35,1981,134,1981,30,20,20,100,17206,51,784,1,1,1,1519.25,0.2,0.1333,0.1,0.0667,31.0,4.9333,5,0.0383,29,0.2,0.5,0.95,0.0,0.55,0.0,0.0,0.0,0.01,0.02,0.0,0.0,1,0,0,0,4,0.2667,0.6,1.25,0.0,1.6364,0,3.37,6618.04
pppscn_SmsForwarder,pppscn,SmsForwarder,Kotlin,25.75,Not Ready,0,25.75,10.1,26.8,27.0,39.47,27063,3325,27063,30,20,20,100,468906,28,1980,0,1,1,21128.5,0.0,0.0,0.0,0.0,44.1,4.1,2,0.0152,33,0.25,0.55,0.7,0.0,0.6,0.0,0.0,0.77,0.02,0.03,0.0,0.01,1,0,0,1,10,0.3,0.2333,7.4,0.0,33.5833,1,7.17,223618.95
git_git,git,git,C,25.71,Not Ready,0,25.71,51.5,0.0,20.0,8.9,62016,28128,62016,30,0,20,100,313065,374,6564,0,1,1,53544.0,0.5,0.4,0.3667,0.2,445.7,51.9667,2,0.0046,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.06,0.0,0.0,1,0,1,1,2,0.0,0.7667,0.0,0.0,0.0,0,1.63,4504.76
cortinico_kotlin-android-template,cortinico,kotlin-android-template,Kotlin,25.7,Not Ready,0,25.7,11.9,53.38,39.35,15.23,1901,256,1901,30,16,20,70,892,12,2298,14,1,1,1489.75,0.0,0.0,0.0,0.0,139.0333,8.9,1,0.0131,40,0.75,0.3125,2.75,1.0,0.75,0.0,0.0,0.0714,0.0429,0.0429,0.0571,0.1857,1,0,0,0,11,0.0667,0.1,70.4167,0.0,14.4,1,3.3429,3706.4286
rubik_radon,rubik,radon,Python,25.61,Not Ready,0,25.61,45.17,20.05,14.25,22.6,1996,136,1996,30,20,20,100,2723,51,5044,0,1,1,1531.0,0.4667,0.3667,0.0333,0.3333,68.2,9.6667,13,0.0059,631,0.1,0.5,1.05,0.9444,0.05,0.0,0.0,0.0,0.86,0.05,0.0,0.35,1,1,0,1,6,0.6667,0.0,33.5,0.0,8.0,1,4.42,21697.6
spevans_swift-project1,spevans,swift-project1,Swift,25.44,Not Ready,0,25.44,45.83,0.0,20.0,30.41,299,21,299,30,0,1,100,4637,1,3862,44,0,1,229.5,0.4333,0.6,0.1,0.0667,460.9333,70.7667,1,0.0078,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.01,0.07,0.14,0.03,0,1,0,0,4,0.5,0.1333,0.0,0.0,0.0,4,1.45,16617.13
symfony_http-client-contracts,symfony,http-client-contracts,PHP,25.41,Not Ready,0,25.41,53.83,0.0,0.0,37.95,1976,0,1976,30,0,0,21,240,0,2605,14,1,1,1482.0,0.6333,0.2333,0.0333,0.1,216.5667,28.4667,10,0.0115,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5714,0.1429,0.0952,0.1429,0.0,0,0,0,1,3,0.3,0.0667,0.0,0.0,0.0,1,0.619,3253.3333
521xueweihan_HelloGitHub,521xueweihan,HelloGitHub,Python,25.41,Not Ready,0,25.41,6.33,37.5,20.0,8.25,165126,12308,165126,30,20,20,100,9207,513,3723,0,0,1,126921.5,0.0333,0.0667,0.0,0.0,19.5667,1.3333,1,0.0081,15,0.05,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0,0,0,0,2,0.0667,0.7667,0.0,0.0,0.0,0,0.99,19050.94
denglj_aiotutorial,denglj,aiotutorial,Python,25.4,Not Ready,0,25.4,23.0,39.75,0.0,44.5,300,62,300,5,20,0,8,6,21,3270,28,0,1,240.5,0.0,0.4,0.0,0.6,19.6,3.0,2,0.0015,912,0.05,0.05,1.25,1.0,0.0,0.0,0.0,0.875,0.125,0.0,0.0,0.0,0,0,0,0,1,0.2,0.2,2.0,0.0,0.0,1,0.875,1354.75
shelby_shelby-quickstart,shelby,shelby-quickstart,TypeScript,25.32,Not Ready,0,25.32,20.93,36.71,20.0,31.87,300,199,300,30,7,20,30,39965,24,283,0,1,1,274.75,0.1667,0.2,0.0333,0.1,39.4,6.1,2,0.106,147,0.0,0.1429,1.0,1.0,0.0,0.0,0.0,0.5333,0.0667,0.1,0.0,0.1,0,0,0,1,3,0.6667,0.4333,0.0,0.0,0.0,1,1.4333,1383071.3
pqina_react-filepond,pqina,react-filepond,JavaScript,25.31,Not Ready,0,25.31,30.97,13.85,24.5,32.39,1985,94,1985,30,20,20,31,2722,38,3049,0,1,1,1512.25,0.2667,0.1,0.0,0.4,34.3333,4.6333,5,0.0098,0,0.3,1.0,1.85,1.0,0.1,0.0,0.0,0.2581,0.129,0.1935,0.0,0.0645,0,0,0,2,3,0.1,0.0667,38.5,0.0,0.0,4,1.1935,58367.3548
zhegexiaohuozi_SeimiCrawler,zhegexiaohuozi,SeimiCrawler,Java,25.22,Not Ready,0,25.22,11.4,35.75,20.0,41.92,1991,683,1991,30,20,20,100,885,30,3902,1,1,1,1664.0,0.1,0.0667,0.0,0.0333,13.4,1.7333,2,0.0077,19,0.2,0.1,0.75,1.0,0.0,0.0,0.0,0.79,0.11,0.05,0.01,0.01,0,0,0,4,9,0.0667,0.1333,966.75,0.0,0.0,1,6.7,10287.69
dswd_vpncloud,dswd,vpncloud,Rust,25.06,Not Ready,0,25.06,32.57,10.6,20.0,35.72,1976,168,1976,30,20,20,83,1651,43,3885,3,1,1,1524.0,0.2667,0.3,0.0,0.0,100.2333,9.2333,4,0.0077,844,0.1,0.8,0.6,0.5556,0.0,0.0,0.0,0.3735,0.0241,0.0843,0.0723,0.0,1,1,0,1,3,0.2667,0.2,109.0,0.0,0.0,3,1.6386,6475.2048
kodecocodes_swift-algorithm-club,kodecocodes,swift-algorithm-club,Swift,25.03,Not Ready,0,25.03,34.5,37.68,4.5,21.51,29101,4957,29101,30,20,20,100,14083,62,3821,0,1,1,23065.0,0.2333,0.0667,0.1,0.3,71.9667,9.0,7,0.0079,585,0.3,0.25,1.35,1.0,0.1,0.0,0.0,0.08,0.03,0.01,0.42,0.28,0,0,1,0,5,0.6667,0.0667,8.1667,0.0,64.5,1,2.33,7410.9
ainfosec_FISSURE,ainfosec,FISSURE,Python,24.93,Not Ready,0,24.93,27.2,27.7,45.02,8.68,1998,132,1998,30,20,20,100,255358,19,1435,0,1,1,1531.5,0.3667,0.2,0.1,0.0333,56.0,8.0333,2,0.0209,4,0.3,0.6,3.7,1.0,0.75,0.0,0.0,0.0,0.04,0.06,0.01,0.09,0,0,0,0,5,0.0667,0.2333,303.6667,0.0,8.7333,0,2.24,1115891.39
fjordllc_bootcamp,fjordllc,bootcamp,Ruby,24.92,Not Ready,0,24.92,19.33,28.23,40.03,21.26,294,79,294,30,20,20,100,138404,189,5105,0,1,1,240.25,0.0333,0.1667,0.0,0.0,41.1,3.3333,4,0.0059,0,0.15,0.55,0.4,0.0,0.45,0.0,0.0,0.08,0.02,0.04,0.0,0.28,1,1,0,1,4,0.1333,0.1667,1.6667,0.0,0.2222,3,1.87,90888.27
massivemadness_Squircle-CE,massivemadness,Squircle-CE,Kotlin,24.84,Not Ready,0,24.84,12.3,26.55,44.25,25.76,1851,154,1851,30,20,20,100,149755,74,3252,0,1,1,1426.75,0.2667,0.0333,0.0333,0.0,23.0667,2.8,1,0.0092,189,0.2,0.4,0.55,0.75,0.85,0.0,0.0,0.36,0.02,0.07,0.04,0.08,1,0,0,0,10,0.7,0.0,33.75,0.0,14.0,1,4.83,43931.28
awilliams_RTanque,awilliams,RTanque,Ruby,24.8,Not Ready,0,24.8,23.33,43.58,27.0,17.02,300,77,300,30,12,20,100,1932,7,4885,171,1,1,244.25,0.1333,0.0667,0.0,0.1,40.1,6.3333,4,0.0061,295,0.6667,0.5,1.9167,1.0,0.6,0.0,0.0,0.27,0.01,0.01,0.01,0.61,1,0,0,1,4,0.2,0.2333,300.75,0.0,52.8333,1,2.48,7500.84
lizongying_my-tv,lizongying,my-tv,C,24.58,Not Ready,0,24.58,21.77,27.85,42.2,8.27,32062,3601,32062,30,20,20,100,72954,146,952,0,0,1,24946.75,0.1,0.0667,0.0667,0.3,15.4333,2.4333,4,0.0315,774,0.2,0.55,2.6,1.0,0.55,0.0,0.0,0.0,0.01,0.06,0.0,0.06,1,0,0,1,6,0.1333,0.2667,6.25,0.0,2.5455,0,5.25,350685.23
SwiftUIX_Coordinator,SwiftUIX,Coordinator,Swift,24.52,Not Ready,0,24.52,8.8,33.91,20.0,43.9,297,32,297,30,11,2,21,106,8,2258,8,1,1,230.75,0.1,0.0,0.1,0.0,15.5,2.3,1,0.0133,691,0.4545,0.5455,2.0909,1.0,0.0,0.0,0.0,0.8571,0.0952,0.0476,0.0,0.0,0,0,0,0,4,0.2,0.2,215.2,0.0,0.0,1,2.5238,2719.1429
bannedbook_fanqiang,bannedbook,fanqiang,Kotlin,24.5,Not Ready,0,24.5,4.0,58.9,28.31,13.33,48935,8184,48935,30,20,14,100,751987,328,4199,0,0,1,38747.25,0.0,0.0,0.0,0.0,6.0,1.0,1,0.0071,14,0.65,0.05,1.55,0.1429,0.2143,0.0,0.0,0.02,0.05,0.02,0.0,0.54,0,0,0,0,3,0.2667,0.3333,7.1538,0.0,1.3333,2,2.2,33702.36
coollabsio_coolify,coollabsio,coolify,PHP,24.48,Not Ready,0,24.48,31.33,28.55,20.0,9.4,58473,5015,58473,30,20,20,100,72391,812,1995,0,1,1,45108.5,0.8,0.0667,0.0,0.0,88.9,11.0,1,0.015,40,0.4,0.95,1.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0,0,0,0,4,0.0,0.0,0.5,0.0,0.0,0,3.66,3560.11
gagliardetto_anchor-go,gagliardetto,anchor-go,Go,24.43,Not Ready,0,24.43,24.47,22.65,17.75,36.25,299,100,299,30,20,20,100,3915,32,1805,7,1,1,249.25,0.2333,0.2667,0.0333,0.0667,29.9,4.3,3,0.0166,323,0.3,0.7,1.65,1.0,0.2,0.0,0.0,0.31,0.02,0.03,0.64,0.0,1,0,0,1,3,0.2667,0.1333,147.6667,0.0,11.25,1,2.16,2202.17
MonitorControl_MonitorControl,MonitorControl,MonitorControl,Swift,24.3,Not Ready,0,24.3,31.33,28.19,18.0,16.7,33687,979,33687,30,20,20,100,30047,27,3222,0,1,1,25510.0,0.2667,0.1,0.0,0.3667,44.5667,5.3333,9,0.0093,86,0.55,0.95,1.05,0.2222,0.4,0.0,0.0,0.2,0.0,0.01,0.0,0.3,0,0,0,0,4,0.2,0.0333,6.3636,0.0,23.125,1,2.2,93047.98
wojdyr_fityk,wojdyr,fityk,C++,24.12,Not Ready,0,24.12,23.6,26.6,28.93,24.14,300,60,300,30,20,14,100,15815,28,5712,24,1,1,240.0,0.0667,0.2333,0.0,0.0667,49.7,7.9333,3,0.0053,133,0.2,0.55,0.85,1.0,0.6429,0.0,0.0,0.16,0.02,0.04,0.0,0.27,1,0,0,1,3,0.7667,0.1,5.75,0.0,196.4444,6,1.12,9429.03
mediar-ai_fazm,mediar-ai,fazm,Swift,24.09,Not Ready,0,24.09,27.43,26.05,20.0,27.7,297,37,297,30,20,2,100,81190,16,131,0,0,1,232.0,0.2,0.4,0.1,0.0,53.8,7.9333,2,0.229,1,0.25,0.8,0.65,0.0,0.0,0.0,0.0,0.19,0.01,0.05,0.02,0.0,1,1,0,1,6,0.5333,0.5667,0.6,0.0,0.0,5,4.44,15749.63
Kreijstal_ponytown,Kreijstal,ponytown,JavaScript,23.89,Not Ready,0,23.89,25.6,40.0,20.0,19.55,300,7,300,5,1,2,100,2149,3,3182,75,1,1,226.75,0.2,0.6,0.0,0.0,24.0,3.6,2,0.0016,3182,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.09,0.02,0.01,0.0,0.0,0,0,0,1,5,0.0,0.2,0.0,0.0,0.0,2,3.78,3555.96
neodynamic_JSPrintManager,neodynamic,JSPrintManager,JavaScript,23.82,Not Ready,0,23.82,11.57,43.15,0.0,48.75,300,143,300,30,20,0,45,1725,6,2940,9,0,1,260.75,0.0333,0.1667,0.0,0.1333,24.5333,3.2333,1,0.0102,56,0.85,0.75,1.65,1.0,0.0,0.0,0.0,0.8222,0.0222,0.0,0.0,0.0444,0,0,0,0,1,0.0,0.0,164.9412,0.0,0.0,3,0.8222,81247.6
pyted_okx,pyted,okx,Python,23.81,Not Ready,0,23.81,12.47,34.0,20.0,37.35,300,98,300,17,20,3,100,912,18,1255,2,0,1,249.5,0.0588,0.1176,0.0,0.1176,15.1176,1.7647,2,0.0135,488,0.3,0.35,2.5,1.0,0.0,0.0,0.0,0.59,0.0,0.03,0.02,0.0,0,0,0,1,4,0.1765,0.4118,31.5,0.0,0.0,2,2.03,13304.84
